dataId,data,time,src
5,"[0.8976160811338599, 0.8983504388635614, 0.09797280705561122, 0.09756726649140755, 0.1005112689394244, 0.09857903275144268, 0.10208748463016738, 0.9001823562008444, 0.8992685079868168, 0.9034427331843301, 0.09980592574576837, 0.901710331726155, 0.9003074066790541, 0.8964401086049959, 0.10143971152961079, 0.09890260548461102, 0.10490424245093682, 0.09925714574050284, 0.09948442959973237, 0.09862014626397268, 0.10115430966241018, 0.10070513668948922, 0.9005324035689268, 0.0989206609539541, 0.10060201817505611, 0.0973689098927818, 0.8979232569313802, 0.09871751423342896, 0.10306441993821361, 0.10188224917264384, 0.10007323329112185, 0.0974733406491318, 0.1016261843506015, 0.9001050929398573, 0.10057176464652079, 0.9030421757740732, 0.10372390636016768, 0.09878405300979994, 0.8994197514796699, 0.09858604848933097, 0.9029893954260102, 0.10506115998384959, 0.899737438206856, 0.09777011841062079, 0.09837892212710962, 0.10270113590934214, 0.10170961327356559, 0.09919260226144859, 0.10273584613830414, 0.09533753148003482]",556,4
3,"[0.11039620910733197, 0.7785054582175921, 0.11138294015242627, 0.006976384456156916]",556,3
7,[1.0],556,3
4,"[0.09761608113386332, 0.8983504388635614, 0.09797280705561122, 0.09756726649140755, 0.1005112689394244, 0.09857903275144268, 0.10208748463016738, 0.10018235620084939, 0.8992685079868168, 0.10344273318432991, 0.8998059257457698, 0.1017103317261543, 0.9003074066790541, 0.0964401086050015, 0.9014397115296086, 0.09890260548461102, 0.10490424245093682, 0.09925714574050284, 0.09948442959973237, 0.8986201462639697, 0.9011543096624064, 0.9007051366894839, 0.10053240356893302, 0.0989206609539541, 0.10060201817505611, 0.0973689098927818, 0.09792325693138279, 0.09871751423342896, 0.10306441993821361, 0.10188224917264384, 0.9000732332911222, 0.0974733406491318, 0.1016261843506015, 0.9001050929398573, 0.9005717646465219, 0.10304217577407744, 0.10372390636016768, 0.09878405300979994, 0.0994197514796735, 0.8985860484893301, 0.9029893954260102, 0.10506115998384959, 0.09973743820686265, 0.09777011841062079, 0.8983789221271096, 0.10270113590934214, 0.10170961327356559, 0.09919260226144859, 0.9027358461382983, 0.09533753148003482]",556,4
128,[120.00757952408229],556,3
6,[0.9002095554903172],556,2
129,[0.0036],556,2
129,[0.0036],557,2
6,[0.8997578364180729],557,2
4,"[0.10214290918666352, 0.8994560422279027, 0.09597087700989247, 0.10257803300955459, 0.09894238274682063, 0.09617129407634602, 0.09722556063889343, 0.10174196541580033, 0.9015477659142526, 0.0988871382398692, 0.8988967922804876, 0.1000079760711648, 0.8992021802163204, 0.10302714205385496, 0.8992700936290007, 0.09863609374761051, 0.10074774345113534, 0.10180223930197968, 0.10046624739033361, 0.9041489875637061, 0.895940342430961, 0.9015143443825501, 0.09845078363142624, 0.1003079768362933, 0.10183080095123907, 0.09817041208428952, 0.10012209052195566, 0.10325457751378435, 0.0973609829198509, 0.10207552902445718, 0.9017918567720113, 0.09629643224346963, 0.09855617235455419, 0.9030016566729923, 0.90186123978461, 0.09747295328277276, 0.103193372236515, 0.0979915956249301, 0.10110782570876652, 0.8992071730961498, 0.9022621528750403, 0.10081022110244633, 0.10126771381868789, 0.09493445125532865, 0.8993557968533656, 0.10163170856825916, 0.10240399679894831, 0.10022566886514855, 0.9004189687680124, 0.10238277696558118]",557,4
5,"[0.9021429091866598, 0.8994560422279027, 0.09597087700989247, 0.10257803300955459, 0.09894238274682063, 0.09617129407634602, 0.09722556063889343, 0.9017419654157932, 0.9015477659142526, 0.8988871382398684, 0.09889679228048691, 0.9000079760711653, 0.8992021802163204, 0.9030271420538483, 0.09927009362900349, 0.09863609374761051, 0.10074774345113534, 0.10180223930197968, 0.10046624739033361, 0.1041489875637087, 0.09594034243096447, 0.10151434438255467, 0.8984507836314206, 0.1003079768362933, 0.10183080095123907, 0.09817041208428952, 0.9001220905219515, 0.10325457751378435, 0.0973609829198509, 0.10207552902445718, 0.1017918567720105, 0.09629643224346963, 0.09855617235455419, 0.9030016566729923, 0.10186123978460959, 0.8974729532827694, 0.103193372236515, 0.0979915956249301, 0.9011078257087624, 0.09920717309614986, 0.9022621528750403, 0.10081022110244633, 0.901267713818683, 0.09493445125532865, 0.09935579685336418, 0.10163170856825916, 0.10240399679894831, 0.10022566886514855, 0.10041896876801866, 0.10238277696558118]",557,4
3,"[0.11225000728600086, 0.7787986247886898, 0.1112276472854491, 0.00572401381164349]",557,3
128,[120.00759337240345],557,3
7,[1.0],557,3
3,"[0.11054382365890841, 0.7750034149131987, 0.11176794118249671, 0.008087851065813254]",558,3
128,[120.00760722573298],558,3
7,[1.0],558,3
5,"[0.9007958655990723, 0.8991026644406189, 0.1038085834794047, 0.09670950943679336, 0.09920246584210492, 0.10024182128153525, 0.09909433065590104, 0.8996713638529147, 0.9045087200613448, 0.8979041281877856, 0.10266395513102855, 0.9002514875122567, 0.899312859198876, 0.8989766281895342, 0.0984758509492304, 0.09788333372011236, 0.09881831196568068, 0.10358743816451405, 0.10012776278534438, 0.10455765206886211, 0.1009824920683825, 0.10064630963741643, 0.9008135946326251, 0.10186788762778715, 0.09842573063660566, 0.10094165170321716, 0.8972285362091545, 0.10052503453591248, 0.10093541174049371, 0.09850564204852902, 0.09940921408004735, 0.09963668353451492, 0.09650735771200462, 0.8991166909777778, 0.10357535748658045, 0.9023876440113747, 0.09921739320251584, 0.09721605264757381, 0.9001029064246727, 0.10130435125194273, 0.8982583738163595, 0.09955112874833869, 0.8984304287746062, 0.096438048867224, 0.09671644006387871, 0.10060419699451886, 0.10072642660906625, 0.09835869856979898, 0.09867889669994785, 0.0998788165811751]",558,4
6,[0.8995468907463304],558,2
4,"[0.10079586559907508, 0.8991026644406189, 0.1038085834794047, 0.09670950943679336, 0.09920246584210492, 0.10024182128153525, 0.09909433065590104, 0.09967136385291982, 0.9045087200613448, 0.09790412818778553, 0.9026639551310294, 0.10025148751225575, 0.899312859198876, 0.09897662818953953, 0.8984758509492266, 0.09788333372011236, 0.09881831196568068, 0.10358743816451405, 0.10012776278534438, 0.9045576520688585, 0.9009824920683787, 0.9006463096374101, 0.10081359463263012, 0.10186788762778715, 0.09842573063660566, 0.10094165170321716, 0.09722853620915846, 0.10052503453591248, 0.10093541174049371, 0.09850564204852902, 0.8994092140800489, 0.09963668353451492, 0.09650735771200462, 0.8991166909777778, 0.9035753574865809, 0.10238764401137727, 0.09921739320251584, 0.09721605264757381, 0.1001029064246763, 0.9013043512519424, 0.8982583738163595, 0.09955112874833869, 0.09843042877461115, 0.096438048867224, 0.8967164400638797, 0.10060419699451886, 0.10072642660906625, 0.09835869856979898, 0.8986788966999413, 0.0998788165811751]",558,4
129,[0.0036],558,2
129,[0.0036],559,2
6,[0.8992828720630291],559,2
7,[1.0],559,3
3,"[0.10880651732416131, 0.7784443849641086, 0.10933571126847941, 0.009710204696066599]",559,3
128,[120.00762108407089],559,3
5,"[0.9000247994076718, 0.9020582368075207, 0.10071705793253458, 0.10546158856633975, 0.10056080627878149, 0.103371198646224, 0.09559428361432762, 0.9003266129717216, 0.9010595763954862, 0.9026031497134297, 0.10627711465865479, 0.8998868317438881, 0.9020463016580099, 0.9025783013639312, 0.10016817641996723, 0.0988394478793271, 0.0991925855064904, 0.09725143674712992, 0.09811056927667011, 0.09866094759141107, 0.10029564276297878, 0.09700293567574945, 0.9011047623329034, 0.09678040381206549, 0.09991462219522335, 0.10273835809295015, 0.8999150592823273, 0.09571373572677476, 0.10018379190696823, 0.09708559937449626, 0.0987056134890213, 0.10176376028538434, 0.10343626367472096, 0.8964027131456259, 0.10017586372433927, 0.9006290058405472, 0.09819671235301432, 0.09847689917544229, 0.8997347409152259, 0.0968207046526981, 0.9013107365069133, 0.09909897296359331, 0.8991176247209629, 0.09995994231616677, 0.10015894043590003, 0.10150842381481255, 0.0987722210535179, 0.09683376922187648, 0.09969569420524498, 0.10158664061901454]",559,4
4,"[0.10002479940767514, 0.9020582368075207, 0.10071705793253458, 0.10546158856633975, 0.10056080627878149, 0.103371198646224, 0.09559428361432762, 0.10032661297172824, 0.9010595763954862, 0.10260314971342979, 0.9062771146586563, 0.09988683174388763, 0.9020463016580099, 0.10257830136393817, 0.9001681764199639, 0.0988394478793271, 0.0991925855064904, 0.09725143674712992, 0.09811056927667011, 0.8986609475914068, 0.9002956427629742, 0.8970029356757437, 0.10110476233290976, 0.09678040381206549, 0.09991462219522335, 0.10273835809295015, 0.0999150592823301, 0.09571373572677476, 0.10018379190696823, 0.09708559937449626, 0.8987056134890214, 0.10176376028538434, 0.10343626367472096, 0.8964027131456259, 0.900175863724341, 0.10062900584055111, 0.09819671235301432, 0.09847689917544229, 0.09973474091522938, 0.8968207046526975, 0.9013107365069133, 0.09909897296359331, 0.09911762472096776, 0.09995994231616677, 0.9001589404359013, 0.10150842381481255, 0.0987722210535179, 0.09683376922187648, 0.899695694205238, 0.10158664061901454]",559,4
6,[0.8992212662137434],560,2
5,"[0.9030372859144505, 0.8994475471462599, 0.09678465494730909, 0.09907009191765051, 0.09998592953820407, 0.10036717920358836, 0.10281838206321078, 0.8994444892705556, 0.9007302106909664, 0.8949774491392709, 0.09751493050605951, 0.8992809442770525, 0.8983872755118821, 0.8985863438608839, 0.10209961505331153, 0.09782410056463892, 0.09934693009063367, 0.10487468596945523, 0.09702672079800631, 0.09633515107512503, 0.09978961536299762, 0.09956606684061739, 0.8976891433278551, 0.10210921154379497, 0.0946726656062204, 0.09905117025516828, 0.8993840432773204, 0.10280868461706728, 0.10116247203842846, 0.09841183215518427, 0.09348030763371151, 0.09995416280827482, 0.10159433093944906, 0.9018447315187694, 0.10442645381024017, 0.9014070164420958, 0.09963848634662448, 0.10501024279117754, 0.9018298542756912, 0.10069538561658418, 0.8968965621214195, 0.10131075401781299, 0.8992745950107134, 0.09918822161559113, 0.10207956182120022, 0.09948301570251955, 0.09680991300201942, 0.10351027513945606, 0.10226776674598058, 0.09773538760732142]",560,4
4,"[0.10303728591445335, 0.8994475471462599, 0.09678465494730909, 0.09907009191765051, 0.09998592953820407, 0.10036717920358836, 0.10281838206321078, 0.0994444892705616, 0.9007302106909664, 0.09497744913927059, 0.8975149305060605, 0.09928094427705225, 0.8983872755118821, 0.09858634386088848, 0.9020996150533078, 0.09782410056463892, 0.09934693009063367, 0.10487468596945523, 0.09702672079800631, 0.8963351510751209, 0.8997896153629935, 0.899566066840611, 0.0976891433278615, 0.10210921154379497, 0.0946726656062204, 0.09905117025516828, 0.09938404327732327, 0.10280868461706728, 0.10116247203842846, 0.09841183215518427, 0.8934803076337134, 0.09995416280827482, 0.10159433093944906, 0.9018447315187694, 0.9044264538102412, 0.10140701644209894, 0.09963848634662448, 0.10501024279117754, 0.10182985427569477, 0.9006953856165834, 0.8968965621214195, 0.10131075401781299, 0.09927459501072013, 0.09918822161559113, 0.902079561821201, 0.09948301570251955, 0.09680991300201942, 0.10351027513945606, 0.9022677667459733, 0.09773538760732142]",560,4
129,[0.0036],560,2
7,[1.0],560,3
128,[120.00763494741717],560,3
3,"[0.11083197227225124, 0.776981955865833, 0.11117725912497407, 0.007131160801027924]",560,3
7,[1.0],561,3
5,"[0.8973030750036031, 0.9013070674958281, 0.10012791626826907, 0.0978729638700701, 0.10236031940121476, 0.10076140473065653, 0.09891348847402004, 0.9034494188669623, 0.8971339413927936, 0.8992237407217876, 0.10356625423450944, 0.9006895542114612, 0.8984368449376854, 0.8979309736286122, 0.09938223329553654, 0.09770232919899076, 0.10021772515150656, 0.100168405843666, 0.09705855399359027, 0.10012094479080381, 0.10319222154013852, 0.09644453786083794, 0.8961049327099857, 0.09957689836417603, 0.10233736498103198, 0.09802166556255719, 0.8980395308272899, 0.10527358679249142, 0.10271746460344869, 0.09816716430388507, 0.09892254174869126, 0.0990052945131433, 0.09960806205825022, 0.9023880701168245, 0.10013498938783502, 0.9028972639434406, 0.09806331885535537, 0.10146094190466579, 0.9015220480504306, 0.10044925080992076, 0.9001793544996091, 0.0994328082003905, 0.8994065297776452, 0.09952082466650318, 0.1017676388022488, 0.10098979598892113, 0.09868410116037095, 0.09786669536944637, 0.10396531210554892, 0.09895751054330523]",561,4
4,"[0.09730307500360574, 0.9013070674958281, 0.10012791626826907, 0.0978729638700701, 0.10236031940121476, 0.10076140473065653, 0.09891348847402004, 0.10344941886696798, 0.8971339413927936, 0.0992237407217878, 0.9035662542345091, 0.10068955421146158, 0.8984368449376854, 0.09793097362861772, 0.8993822332955339, 0.09770232919899076, 0.10021772515150656, 0.100168405843666, 0.09705855399359027, 0.9001209447908003, 0.9031922215401346, 0.8964445378608317, 0.09610493270999276, 0.09957689836417603, 0.10233736498103198, 0.09802166556255719, 0.09803953082729419, 0.10527358679249142, 0.10271746460344869, 0.09816716430388507, 0.8989225417486921, 0.0990052945131433, 0.09960806205825022, 0.9023880701168245, 0.9001349893878354, 0.10289726394344381, 0.09806331885535537, 0.10146094190466579, 0.10152204805043383, 0.9004492508099211, 0.9001793544996091, 0.0994328082003905, 0.09940652977765142, 0.09952082466650318, 0.9017676388022495, 0.10098979598892113, 0.09868410116037095, 0.09786669536944637, 0.9039653121055422, 0.09895751054330523]",561,4
128,[120.00764881577182],561,3
3,"[0.11195433725513389, 0.7788877066812766, 0.10955145749647047, 0.006660024559277522]",561,3
6,[0.8995078416962966],561,2
129,[0.0036],561,2
5,"[0.9012715719193823, 0.9011229782327955, 0.10349258354977309, 0.10198332945851316, 0.09655550081509501, 0.10236309966806464, 0.09675547371845142, 0.897839849562467, 0.9001698195204993, 0.9004382959087047, 0.09748513224536555, 0.9027160652393951, 0.903119451849158, 0.9020172745262692, 0.1036998052286733, 0.1023345499468224, 0.1017767779849531, 0.09680543649344427, 0.10190771367086017, 0.09866488991167399, 0.09748602194547279, 0.10051028606267101, 0.8972662356976359, 0.09689581529265967, 0.0985546745433529, 0.09888287793896229, 0.8985411750978703, 0.09902159852432092, 0.1024188366846888, 0.10153175939662187, 0.09813325890812818, 0.09913912049533626, 0.10097023430179579, 0.904648949084626, 0.10011673911292843, 0.9023669749987628, 0.10296725588522523, 0.09766958089939749, 0.9012987744420049, 0.0983762628389206, 0.8961758040763829, 0.0976723781750363, 0.8967144405670249, 0.09927323694210298, 0.10210782105741303, 0.09754196399998077, 0.09782381733015255, 0.09754249504429227, 0.1000520862368515, 0.0979657257822194]",562,4
4,"[0.10127157191938595, 0.9011229782327955, 0.10349258354977309, 0.10198332945851316, 0.09655550081509501, 0.10236309966806464, 0.09675547371845142, 0.09783984956247345, 0.9001698195204993, 0.10043829590870548, 0.8974851322453665, 0.10271606523939551, 0.903119451849158, 0.10201727452627546, 0.9036998052286708, 0.1023345499468224, 0.1017767779849531, 0.09680543649344427, 0.10190771367086017, 0.89866488991167, 0.8974860219454698, 0.9005102860626631, 0.09726623569764298, 0.09689581529265967, 0.0985546745433529, 0.09888287793896229, 0.09854117509787462, 0.09902159852432092, 0.1024188366846888, 0.10153175939662187, 0.8981332589081292, 0.09913912049533626, 0.10097023430179579, 0.904648949084626, 0.9001167391129292, 0.10236697499876633, 0.10296725588522523, 0.09766958089939749, 0.10129877444200876, 0.8983762628389202, 0.8961758040763829, 0.0976723781750363, 0.09671444056703131, 0.09927323694210298, 0.9021078210574136, 0.09754196399998077, 0.09782381733015255, 0.09754249504429227, 0.900052086236845, 0.0979657257822194]",562,4
6,[0.9011373913839678],562,2
129,[0.0036],562,2
7,[1.0],562,3
128,[120.00766268913486],562,3
3,"[0.11244460832921244, 0.7777775342173464, 0.1109351961149722, 0.0066953834875963705]",562,3
3,"[0.11192881549790991, 0.7774197997856557, 0.11046554211502768, 0.006452116157578025]",563,3
5,"[0.8956386536443248, 0.9005139651009576, 0.09916469447762348, 0.10151418856283183, 0.10283918195967898, 0.1002995657726577, 0.09971253190464574, 0.9041463354942827, 0.8973797104700736, 0.9007734782033607, 0.0986846446339725, 0.9000590238050884, 0.9001866010049332, 0.8988723620462438, 0.10037391951428348, 0.09958270221695205, 0.1007833634555236, 0.10132914210668567, 0.10409949540195386, 0.10212268321012972, 0.10508275037338712, 0.10147690085999353, 0.900854572344362, 0.10021820963273546, 0.09790166883948423, 0.09907095357687552, 0.8945402086991581, 0.10031792734677797, 0.1034829210862431, 0.10211378046982561, 0.10168442333818126, 0.0999305020721732, 0.10059701853436526, 0.9003983969093798, 0.10052469896977385, 0.8985562267563348, 0.10004396327533296, 0.09946529864732287, 0.9057365915825517, 0.09719453374788622, 0.8964113155262851, 0.10140482287364244, 0.9025607134586255, 0.09901307384030787, 0.100220917047379, 0.10108186053774913, 0.10230482292298575, 0.10060569510390518, 0.10123780426312502, 0.09893966881383626]",563,4
